NGC1592; Group02; Equatorial; J2000; 04:29:40.1; -27:24:30.7; Heliocentric; Optical; 944.0; N;
NGC1560; Group20; Equatorial; J2000; 04:32:49.1; +71:52:59.2; Heliocentric; Optical; -36.0; N;
WISEAJ043308.0; Group02; Equatorial; J2000; 04:33:08.1; +29:05:27.6; Heliocentric; Optical; 560.6; N;
WISEAJ043830.1; Group02; Equatorial; J2000; 04:38:30.2; -12:21:34.6; Heliocentric; Optical; 1073.3; N;
WISEAJ043831.4; Group02; Equatorial; J2000; 04:38:31.4; -12:04:07.0; Heliocentric; Optical; 371.7; N;
2MASXJ04392058; Group02; Equatorial; J2000; 04:39:20.6; +24:51:55.3; Heliocentric; Optical; 869.7; N;
WISEAJ044128.1; Group02; Equatorial; J2000; 04:41:28.2; +24:52:24.6; Heliocentric; Optical; 726.1; N;
NGC1637; Group02; Equatorial; J2000; 04:41:28.2; -02:51:28.6; Heliocentric; Optical; 717.1; N;
WISEAJ044143.8; Group12; Equatorial; J2000; 04:41:43.8; +44:33:34.4; Heliocentric; Optical; 565.1; N;
WISEAJ044251.0; Group02; Equatorial; J2000; 04:42:51.1; +18:34:43.1; Heliocentric; Optical; 936.6; N;
WISEAJ044526.5; Group02; Equatorial; J2000; 04:45:26.5; +24:38:41.7; Heliocentric; Optical; 820.5; N;
UGC03137; Group20; Equatorial; J2000; 04:46:16.4; +76:25:08.1; Heliocentric; Optical; 992.0; N;
UGC03174; Group02; Equatorial; J2000; 04:48:34.3; +00:14:24.9; Heliocentric; Optical; 670.9; N;
WISEAJ045109.4; Group12; Equatorial; J2000; 04:51:09.4; +51:28:07.9; Heliocentric; Optical; 1023.5; N;
WISEAJ045341.1; Group12; Equatorial; J2000; 04:53:41.1; +52:10:04.1; Heliocentric; Optical; 316.9; N;
WISEAJ045453.2; Group02; Equatorial; J2000; 04:54:53.2; +26:55:32.5; Heliocentric; Optical; 894.3; N;
WISEAJ045455.6; Group02; Equatorial; J2000; 04:54:55.6; +37:28:01.7; Heliocentric; Optical; 865.2; N;
WISEAJ045538.9; Group02; Equatorial; J2000; 04:55:38.9; -28:18:11.2; Heliocentric; Optical; 998.0; N;
WEIN059; Group12; Equatorial; J2000; 04:55:49.9; +45:33:53.9; Heliocentric; Optical; 1016.6; N;
WISEAJ045557.8; Group12; Equatorial; J2000; 04:55:57.9; +51:13:02.6; Heliocentric; Optical; 320.2; N;
IC0396; Group20; Equatorial; J2000; 04:57:59.1; +68:19:24.6; Heliocentric; Optical; 882.9; N;
NGC1744; Group02; Equatorial; J2000; 04:59:57.7; -26:01:18.9; Heliocentric; Optical; 741.1; N;
WISEAJ050054.3; Group12; Equatorial; J2000; 05:00:54.4; +60:28:29.5; Heliocentric; Optical; 451.8; N;
ESO486-G015; Group02; Equatorial; J2000; 05:03:00.8; -25:28:03.9; Heliocentric; Optical; 833.1; N;
ESO486-G021; Group02; Equatorial; J2000; 05:03:19.7; -25:25:22.5; Heliocentric; Optical; 832.0; N;
WISEAJ051040.9; Group02; Equatorial; J2000; 05:10:41.0; +20:42:31.6; Heliocentric; Optical; 682.0; N;
UGCA105; Group12; Equatorial; J2000; 05:14:15.2; +62:34:48.1; Heliocentric; Optical; 113.0; N;
WISEAJ051447.3; Group02; Equatorial; J2000; 05:14:47.4; +34:53:21.3; Heliocentric; Optical; 852.3; N;
UGC03273; Group12; Equatorial; J2000; 05:17:44.3; +53:33:04.7; Heliocentric; Optical; 615.0; N;
WISEAJ052008.7; Group12; Equatorial; J2000; 05:20:08.7; +43:14:31.6; Heliocentric; Optical; 859.2; N;
WISEAJ052148.7; Group02; Equatorial; J2000; 05:21:48.8; +08:28:23.7; Heliocentric; Optical; 1082.0; N;
WISEAJ052635.9; Group12; Equatorial; J2000; 05:26:35.9; +57:51:57.6; Heliocentric; Optical; 924.3; N;
WISEAJ052704.5; Group02; Equatorial; J2000; 05:27:04.5; -21:16:25.6; Heliocentric; Optical; 462.9; N;
ESO553-G046; Group02; Equatorial; J2000; 05:27:05.7; -20:40:41.1; Heliocentric; Optical; 544.4; N;
WISEAJ052932.8; Group02; Equatorial; J2000; 05:29:32.8; +05:40:19.0; Heliocentric; Optical; 670.3; N;
WISEAJ053520.8; Group02; Equatorial; J2000; 05:35:20.9; +24:15:53.4; Heliocentric; Optical; 1026.2; N;
WISEAJ053558.6; Group02; Equatorial; J2000; 05:35:58.7; +37:02:08.6; Heliocentric; Optical; 1068.5; N;
CGCG422-003; Group02; Equatorial; J2000; 05:41:42.3; +06:40:48.9; Heliocentric; Optical; 446.1; N;
OrionDwarf; Group02; Equatorial; J2000; 05:45:01.6; +05:03:41.2; Heliocentric; Optical; 392.1; N;
UGC03343; Group20; Equatorial; J2000; 05:45:24.8; +72:21:22.7; Heliocentric; Optical; 1087.0; N;
WISEAJ054525.2; Group02; Equatorial; J2000; 05:45:25.3; -10:16:48.9; Heliocentric; Optical; 1093.6; N;
WISEAJ054709.1; Group02; Equatorial; J2000; 05:47:09.1; +23:32:54.2; Heliocentric; Optical; 971.0; N;
ESO488-G017; Group02; Equatorial; J2000; 05:47:29.0; -23:34:33.9; Heliocentric; Optical; 1039.1; N;
WISEAJ054849.6; Group02; Equatorial; J2000; 05:48:49.6; -17:26:42.7; Heliocentric; Optical; 908.1; N;
2MASXJ05501771; Group02; Equatorial; J2000; 05:50:17.7; -10:17:51.6; Heliocentric; Optical; 894.9; N;
UGCA114; Group02; Equatorial; J2000; 05:50:54.3; -14:46:45.4; Heliocentric; Optical; 902.1; N;
WISEAJ055125.9; Group02; Equatorial; J2000; 05:51:25.9; -10:14:43.1; Heliocentric; Optical; 920.1; N;
WISEAJ055209.3; Group02; Equatorial; J2000; 05:52:09.3; -11:07:24.2; Heliocentric; Optical; 903.0; N;
UGC03371; Group20; Equatorial; J2000; 05:56:38.6; +75:18:58.0; Heliocentric; Optical; 816.0; N;
LCSBL0289O; Group02; Equatorial; J2000; 05:58:02.3; -12:55:47.3; Heliocentric; Optical; 912.0; N;
PGC10148136NED; Group02; Equatorial; J2000; 05:59:21.0; -13:05:20.0; Heliocentric; Optical; 959.9; N;
WISEAJ055940.3; Group20; Equatorial; J2000; 05:59:40.3; +73:25:36.6; Heliocentric; Optical; 109.7; N;
WISEAJ060048.6; Group03; Equatorial; J2000; 06:00:48.6; +16:41:18.4; Heliocentric; Optical; 497.1; N;
UGC03384; Group20; Equatorial; J2000; 06:01:37.4; +73:06:59.5; Heliocentric; Optical; 1089.1; N;
2MFGC04870; Group03; Equatorial; J2000; 06:02:26.6; +14:50:54.5; Heliocentric; Optical; 766.9; N;
2MFGC04994; Group03; Equatorial; J2000; 06:12:06.9; +15:09:05.4; Heliocentric; Optical; 870.0; N;
NGC2146; Group20; Equatorial; J2000; 06:18:37.7; +78:21:25.3; Heliocentric; Optical; 899.0; N;
WISEAJ062035.3; Group03; Equatorial; J2000; 06:20:35.2; +15:32:12.3; Heliocentric; Optical; 995.3; N;
WISEAJ062054.7; Group03; Equatorial; J2000; 06:20:54.7; -08:39:01.6; Heliocentric; Optical; 708.0; N;
UGCA127; Group03; Equatorial; J2000; 06:20:55.8; -08:29:44.3; Heliocentric; Optical; 732.1; N;
FGC0563; Group03; Equatorial; J2000; 06:21:03.2; -05:51:58.2; Heliocentric; Optical; 786.1; N;
WISEAJ062120.5; Group03; Equatorial; J2000; 06:21:20.5; +21:03:05.2; Heliocentric; Optical; 1058.0; N;
WISEAJ062157.9; Group03; Equatorial; J2000; 06:21:58.0; -07:54:33.9; Heliocentric; Optical; 755.0; N;
PGC10018855NED; Group03; Equatorial; J2000; 06:22:13.7; -07:50:25.8; Heliocentric; Optical; 759.1; N;
UGC03453; Group20; Equatorial; J2000; 06:24:54.2; +73:07:47.1; Heliocentric; Optical; 1046.0; N;
UGC03476; Group03; Equatorial; J2000; 06:30:28.4; +33:18:03.1; Heliocentric; Optical; 468.9; N;
UGC03475; Group13; Equatorial; J2000; 06:30:28.8; +39:30:11.9; Heliocentric; Optical; 486.9; N;
WISEAJ063229.7; Group13; Equatorial; J2000; 06:32:29.8; +45:42:31.8; Heliocentric; Optical; 811.9; N;
WISEAJ063431.4; Group03; Equatorial; J2000; 06:34:31.4; +09:04:37.0; Heliocentric; Optical; 1004.6; N;
ESO490-G017; Group03; Equatorial; J2000; 06:37:57.1; -26:00:03.1; Heliocentric; Optical; 504.3; N;
WISEAJ063800.8; Group03; Equatorial; J2000; 06:38:00.8; -15:01:28.7; Heliocentric; Optical; 748.9; N;
WISEAJ064020.2; Group20; Equatorial; J2000; 06:40:20.2; +75:38:26.6; Heliocentric; Optical; 791.5; N;
IC2171; Group03; Equatorial; J2000; 06:44:27.7; -17:55:57.6; Heliocentric; Optical; 784.9; N;
NGC2283; Group03; Equatorial; J2000; 06:45:52.8; -18:12:37.3; Heliocentric; Optical; 840.9; N;
WISEAJ064656.5; Group03; Equatorial; J2000; 06:46:56.6; -17:56:27.3; Heliocentric; Optical; 696.1; N;
WISEAJ064745.6; Group20; Equatorial; J2000; 06:47:45.7; +80:07:25.2; Heliocentric; Optical; -147.8; N;
WISEAJ065145.3; Group03; Equatorial; J2000; 06:51:45.3; -03:36:29.5; Heliocentric; Optical; 894.9; N;
UGC03600; Group13; Equatorial; J2000; 06:55:39.7; +39:05:41.3; Heliocentric; Optical; 411.9; N;
UGC03672A; Group03; Equatorial; J2000; 07:06:23.4; +30:20:51.3; Heliocentric; Optical; 952.0; N;
UGC03672; Group03; Equatorial; J2000; 07:06:27.5; +30:19:18.5; Heliocentric; Optical; 979.1; N;
ESO558-PN011; Group03; Equatorial; J2000; 07:06:56.8; -22:02:26.0; Heliocentric; Optical; 730.9; N;
NGC2337; Group13; Equatorial; J2000; 07:10:13.7; +44:27:25.8; Heliocentric; Optical; 435.9; N;
NGC2344; Group13; Equatorial; J2000; 07:12:28.7; +47:10:00.3; Heliocentric; Optical; 966.0; N;
ESO428-G004; Group03; Equatorial; J2000; 07:12:35.7; -28:39:13.3; Heliocentric; Optical; 882.0; N;
WISEAJ071254.0; Group03; Equatorial; J2000; 07:12:54.1; -18:53:33.9; Heliocentric; Optical; 642.5; N;
WISEAJ071305.1; Group03; Equatorial; J2000; 07:13:05.1; +29:26:43.3; Heliocentric; Optical; 938.0; N;
WISEAJ071350.5; Group03; Equatorial; J2000; 07:13:50.6; -14:59:50.4; Heliocentric; Optical; 1026.2; N;
WISEAJ072119.8; Group20; Equatorial; J2000; 07:21:19.9; +74:19:23.9; Heliocentric; Optical; 966.0; N;
UGC03817; Group13; Equatorial; J2000; 07:22:44.5; +45:06:30.7; Heliocentric; Optical; 437.1; N;
SDSSJ072301.42; Group03; Equatorial; J2000; 07:23:01.4; +36:21:17.1; Heliocentric; Optical; 917.1; N;
SDSSJ072313.46; Group03; Equatorial; J2000; 07:23:13.5; +36:22:13.0; Heliocentric; Optical; 970.1; N;
SDSSJ072320.57; Group03; Equatorial; J2000; 07:23:20.6; +36:24:40.8; Heliocentric; Optical; 938.1; N;
2MASXJ07252097; Group03; Equatorial; J2000; 07:25:21.0; -24:28:12.2; Heliocentric; Optical; 793.0; N;
GALEXASCJ07265; Group13; Equatorial; J2000; 07:26:54.9; +55:53:35.2; Heliocentric; Optical; 786.1; N;
UGC03853; Group13; Equatorial; J2000; 07:27:39.2; +48:26:50.6; Heliocentric; Optical; 936.0; N;
NGC2366; Group20; Equatorial; J2000; 07:28:54.1; +69:12:53.9; Heliocentric; Optical; 103.1; N;
UGC03876; Group03; Equatorial; J2000; 07:29:17.5; +27:54:01.2; Heliocentric; Optical; 855.0; N;
2MASXJ07300813; Group03; Equatorial; J2000; 07:30:04.2; -22:02:41.3; Heliocentric; Optical; 777.1; N;
WISEAJ073008.0; Group03; Equatorial; J2000; 07:30:08.1; -22:01:06.2; Heliocentric; Optical; 773.5; N;
WISEAJ073058.9; Group13; Equatorial; J2000; 07:30:58.9; +41:10:00.1; Heliocentric; Optical; 891.3; N;
WISEAJ073515.2; Group13; Equatorial; J2000; 07:35:15.3; +60:28:17.3; Heliocentric; Optical; 300.1; N;
GALEXASCJ07361; Group03; Equatorial; J2000; 07:36:10.3; +09:59:10.6; Heliocentric; Optical; 356.0; N;
NGC2403; Group13; Equatorial; J2000; 07:36:51.3; +65:36:09.7; Heliocentric; Optical; 133.4; N;
UGC03909; Group20; Equatorial; J2000; 07:36:57.8; +73:42:48.7; Heliocentric; Optical; 944.9; N;
UGC03966; Group13; Equatorial; J2000; 07:41:26.0; +40:06:44.0; Heliocentric; Optical; 360.7; N;
CGCG087-033; Group03; Equatorial; J2000; 07:42:32.0; +16:33:40.3; Heliocentric; Optical; 278.8; N;
CGCG030-012; Group03; Equatorial; J2000; 07:43:08.8; +03:56:59.2; Heliocentric; Optical; 936.9; N;
2MASXJ07431131; Group03; Equatorial; J2000; 07:43:13.1; -29:58:36.5; Heliocentric; Optical; 930.9; N;
SDSSJ074455.52; Group03; Equatorial; J2000; 07:44:55.5; +25:06:01.8; Heliocentric; Optical; 752.0; N;
UGC03998; Group13; Equatorial; J2000; 07:45:21.1; +56:09:16.8; Heliocentric; Optical; 988.1; N;
WISEAJ074538.1; Group03; Equatorial; J2000; 07:45:38.1; +23:33:21.1; Heliocentric; Optical; 998.6; N;
WISEAJ074713.2; Group03; Equatorial; J2000; 07:47:13.3; -26:17:42.1; Heliocentric; Optical; 882.0; N;
KUG0743+513; Group13; Equatorial; J2000; 07:47:32.1; +51:11:29.1; Heliocentric; Optical; 438.9; N;
WISEAJ074845.6; Group03; Equatorial; J2000; 07:48:45.6; -29:44:03.4; Heliocentric; Optical; 965.9; N;
GALEXASCJ07502; Group03; Equatorial; J2000; 07:50:21.7; +07:47:40.4; Heliocentric; Optical; 351.0; N;
WISEAJ075405.9; Group13; Equatorial; J2000; 07:54:06.0; +40:49:09.5; Heliocentric; Optical; 259.3; N;
UGC04117; Group03; Equatorial; J2000; 07:57:26.0; +35:56:21.5; Heliocentric; Optical; 772.9; N;
UGC04121; Group13; Equatorial; J2000; 07:58:54.3; +58:02:35.0; Heliocentric; Optical; 1092.1; N;
UGC04148; Group13; Equatorial; J2000; 08:00:23.8; +42:11:37.7; Heliocentric; Optical; 730.0; N;
NGC2500; Group13; Equatorial; J2000; 08:01:53.2; +50:44:13.7; Heliocentric; Optical; 514.1; N;
ESO494-G025; Group03; Equatorial; J2000; 08:05:59.3; -27:23:50.5; Heliocentric; Optical; 1030.1; N;
ESO494-G026; Group03; Equatorial; J2000; 08:06:11.1; -27:31:41.7; Heliocentric; Optical; 968.0; N;
ESO430-G020; Group03; Equatorial; J2000; 08:07:08.6; -28:03:08.7; Heliocentric; Optical; 1021.1; N;
UGC04173; Group20; Equatorial; J2000; 08:07:12.1; +80:07:30.0; Heliocentric; Optical; 860.1; N;
ESO494-G029; Group03; Equatorial; J2000; 08:07:49.5; -25:57:16.7; Heliocentric; Optical; 1019.3; N;
WISEAJ081239.4; Group13; Equatorial; J2000; 08:12:39.5; +48:36:45.4; Heliocentric; Optical; 525.5; N;
ESO494-G035; Group03; Equatorial; J2000; 08:12:50.5; -27:33:11.7; Heliocentric; Optical; 1046.9; N;
NGC2537; Group13; Equatorial; J2000; 08:13:14.7; +45:59:23.9; Heliocentric; Optical; 431.1; N;
IC2233; Group13; Equatorial; J2000; 08:13:58.9; +45:44:31.7; Heliocentric; Optical; 557.0; N;
NGC2541; Group13; Equatorial; J2000; 08:14:40.1; +49:03:43.0; Heliocentric; Optical; 548.0; N;
WISEAJ081637.5; Group20; Equatorial; J2000; 08:16:37.5; +69:20:52.7; Heliocentric; Optical; 1054.1; N;
UGC04314; Group13; Equatorial; J2000; 08:18:57.8; +58:15:47.0; Heliocentric; Optical; 1070.9; N;
NGC2549; Group13; Equatorial; J2000; 08:18:58.4; +57:48:11.1; Heliocentric; Optical; 1051.1; N;
HolmbergII; Group20; Equatorial; J2000; 08:19:04.8; +70:43:11.7; Heliocentric; Optical; 157.1; N;
NGC2552; Group13; Equatorial; J2000; 08:19:20.5; +50:00:34.3; Heliocentric; Optical; 524.0; N;
WISEAJ082107.2; Group13; Equatorial; J2000; 08:21:07.2; +44:14:48.5; Heliocentric; Optical; 1001.8; N;
KUG0821+321; Group03; Equatorial; J2000; 08:25:05.0; +32:01:05.6; Heliocentric; Optical; 641.7; N;
CGMW2-3473; Group03; Equatorial; J2000; 08:25:12.9; -28:08:25.0; Heliocentric; Optical; 833.4; N;
WISEAJ082555.5; Group03; Equatorial; J2000; 08:25:55.5; +35:32:33.1; Heliocentric; Optical; 727.0; N;
UGC04426; Group13; Equatorial; J2000; 08:28:28.4; +41:51:24.1; Heliocentric; Optical; 396.0; N;
WISEAJ082847.1; Group13; Equatorial; J2000; 08:28:47.2; +59:01:05.9; Heliocentric; Optical; 968.6; N;
WISEAJ083141.1; Group13; Equatorial; J2000; 08:31:41.2; +41:04:54.3; Heliocentric; Optical; 640.0; N;
MCG+09-14-058; Group13; Equatorial; J2000; 08:33:24.3; +54:46:20.3; Heliocentric; Optical; 740.4; N;
ESO495-G021; Group03; Equatorial; J2000; 08:36:15.1; -26:24:34.2; Heliocentric; Optical; 873.0; N;
UGC04483; Group20; Equatorial; J2000; 08:37:03.0; +69:46:32.8; Heliocentric; Optical; 155.6; N;
UGC04454; Group20; Equatorial; J2000; 08:37:21.7; +80:32:54.0; Heliocentric; Optical; 869.1; N;
UGC04499; Group13; Equatorial; J2000; 08:37:41.5; +51:39:08.9; Heliocentric; Optical; 691.0; N;
MRK0094; Group13; Equatorial; J2000; 08:37:43.5; +51:38:30.5; Heliocentric; Optical; 734.9; N;
UGC04514; Group13; Equatorial; J2000; 08:39:37.7; +53:27:23.5; Heliocentric; Optical; 691.0; N;
WISEAJ084338.0; Group13; Equatorial; J2000; 08:43:38.0; +40:25:47.8; Heliocentric; Optical; 622.0; N;
UGC04527; Group20; Equatorial; J2000; 08:44:24.6; +76:55:08.5; Heliocentric; Optical; 720.1; N;
WISEAJ084652.6; Group13; Equatorial; J2000; 08:46:52.7; +54:06:40.8; Heliocentric; Optical; 573.5; N;
ESO496-G010; Group03; Equatorial; J2000; 08:49:06.0; -26:19:17.6; Heliocentric; Optical; 760.0; N;
SDSSJ085112.11; Group03; Equatorial; J2000; 08:51:12.1; +27:52:48.2; Heliocentric; Optical; 402.6; N;
MCG+09-15-039; Group13; Equatorial; J2000; 08:52:53.5; +51:23:47.6; Heliocentric; Optical; 607.3; N;
GALEXASCJ08532; Group03; Equatorial; J2000; 08:53:26.9; +33:18:20.7; Heliocentric; Optical; 380.0; N;
WISEAJ085349.2; Group13; Equatorial; J2000; 08:53:49.3; +58:56:40.2; Heliocentric; Optical; 864.0; N;
SDSSJ085530.07; Group13; Equatorial; J2000; 08:55:30.1; +58:41:17.3; Heliocentric; Optical; 749.0; N;
WISEAJ085705.7; Group13; Equatorial; J2000; 08:57:05.7; +58:33:34.0; Heliocentric; Optical; 779.0; N;
GALEXASCJ08574; Group13; Equatorial; J2000; 08:57:40.3; +59:02:59.7; Heliocentric; Optical; 1083.0; N;
WISEAJ085744.6; Group13; Equatorial; J2000; 08:57:44.7; +59:02:15.3; Heliocentric; Optical; 1067.0; N;
UGC04704; Group13; Equatorial; J2000; 08:59:00.3; +39:12:35.7; Heliocentric; Optical; 596.0; N;
WISEAJ085953.3; Group03; Equatorial; J2000; 08:59:53.4; +21:55:01.9; Heliocentric; Optical; 562.7; N;
WISEAJ090018.3; Group04; Equatorial; J2000; 09:00:18.4; +32:22:35.5; Heliocentric; Optical; 730.0; N;
MCG+09-15-079; Group14; Equatorial; J2000; 09:01:32.2; +50:36:56.5; Heliocentric; Optical; 712.0; N;
LSBCD564-08; Group04; Equatorial; J2000; 09:02:53.7; +20:04:31.3; Heliocentric; Optical; 483.3; N;
ESO497-G004; Group04; Equatorial; J2000; 09:03:03.1; -23:48:25.8; Heliocentric; Optical; 807.0; N;
UGC04787; Group04; Equatorial; J2000; 09:07:34.9; +33:16:38.2; Heliocentric; Optical; 538.4; N;
WISEAJ090831.5; Group04; Equatorial; J2000; 09:08:31.5; +15:47:56.9; Heliocentric; Optical; 986.6; N;
WISEAJ091040.2; Group14; Equatorial; J2000; 09:10:40.3; +60:23:37.2; Heliocentric; Optical; 1052.2; N;
GALEXMSCJ09113; Group04; Equatorial; J2000; 09:11:36.4; +31:38:10.5; Heliocentric; Optical; 767.8; N;
WISEAJ091159.3; Group04; Equatorial; J2000; 09:11:59.4; +31:35:35.1; Heliocentric; Optical; 756.8; N;
NGC2784; Group04; Equatorial; J2000; 09:12:19.4; -24:10:21.4; Heliocentric; Optical; 691.0; N;
WISEAJ091248.3; Group14; Equatorial; J2000; 09:12:48.3; +48:54:16.6; Heliocentric; Optical; 662.4; N;
CGCG288-027A; Group14; Equatorial; J2000; 09:13:00.2; +60:15:04.6; Heliocentric; Optical; 1024.6; N;
CGCG288-027B; Group14; Equatorial; J2000; 09:13:04.3; +60:14:41.6; Heliocentric; Optical; 1133.0; N;
UGC04879; Group14; Equatorial; J2000; 09:16:02.3; +52:50:25.9; Heliocentric; Optical; -69.9; N;
ESO497-G035; Group04; Equatorial; J2000; 09:16:58.1; -23:16:49.7; Heliocentric; Optical; 828.7; N;
NGC2835; Group04; Equatorial; J2000; 09:17:52.8; -22:21:16.1; Heliocentric; Optical; 887.1; N;
MCG+08-17-077; Group14; Equatorial; J2000; 09:18:52.2; +50:11:16.3; Heliocentric; Optical; 629.9; N;
LSBCD565-06; Group04; Equatorial; J2000; 09:19:30.4; +21:36:12.4; Heliocentric; Optical; 497.7; N;
WISEAJ092036.1; Group14; Equatorial; J2000; 09:20:36.2; +49:40:32.7; Heliocentric; Optical; 477.0; N;
VIIZw274; Group20; Equatorial; J2000; 09:21:06.3; +70:41:54.1; Heliocentric; Optical; 839.1; N;
WISEAJ092122.1; Group04; Equatorial; J2000; 09:21:22.1; +37:10:30.1; Heliocentric; Optical; 299.8; N;
SDSSJ092240.61; Group14; Equatorial; J2000; 09:22:40.6; +48:34:34.7; Heliocentric; Optical; 747.1; N;
ESO565-G003; Group04; Equatorial; J2000; 09:23:09.9; -20:10:03.0; Heliocentric; Optical; 828.9; N;
WISEAJ092403.5; Group04; Equatorial; J2000; 09:24:03.6; +32:50:03.4; Heliocentric; Optical; 513.9; N;
UGC04998; Group20; Equatorial; J2000; 09:25:11.1; +68:22:58.4; Heliocentric; Optical; 623.0; N;
UGC05047; Group14; Equatorial; J2000; 09:28:49.7; +51:33:38.0; Heliocentric; Optical; 502.0; N;
LSBCD565-10; Group04; Equatorial; J2000; 09:30:12.8; +19:59:26.4; Heliocentric; Optical; 561.5; N;
NGC2903; Group04; Equatorial; J2000; 09:32:10.1; +21:30:03.0; Heliocentric; Optical; 549.8; N;
UGC05076; Group14; Equatorial; J2000; 09:32:36.4; +51:52:19.0; Heliocentric; Optical; 572.9; N;
UGC05086; Group04; Equatorial; J2000; 09:32:48.9; +21:27:55.8; Heliocentric; Optical; 491.1; N;
MCG+09-16-029; Group14; Equatorial; J2000; 09:33:45.3; +51:55:09.8; Heliocentric; Optical; 602.8; N;
UGCA166; Group14; Equatorial; J2000; 09:34:02.0; +55:14:27.9; Heliocentric; Optical; 751.0; N;
CGCG035-007; Group04; Equatorial; J2000; 09:34:44.7; +06:25:32.3; Heliocentric; Optical; 545.6; N;
WISEAJ093521.5; Group04; Equatorial; J2000; 09:35:21.5; -13:48:52.0; Heliocentric; Optical; 810.9; N;
WISEAJ093935.2; Group04; Equatorial; J2000; 09:39:35.2; -25:07:34.4; Heliocentric; Optical; 730.9; N;
MCG+10-14-029; Group14; Equatorial; J2000; 09:40:01.9; +58:32:07.4; Heliocentric; Optical; 1073.0; N;
KUG0937+480; Group14; Equatorial; J2000; 09:40:19.5; +47:46:38.8; Heliocentric; Optical; 546.3; N;
UGC05151; Group14; Equatorial; J2000; 09:40:27.0; +48:20:15.6; Heliocentric; Optical; 770.5; N;
HolmbergI; Group20; Equatorial; J2000; 09:40:35.1; +71:10:46.4; Heliocentric; Optical; 139.1; N;
LeoncinoDwarf; Group04; Equatorial; J2000; 09:43:32.4; +33:26:57.9; Heliocentric; Optical; 514.0; N;
WISEAJ094420.0; Group04; Equatorial; J2000; 09:44:20.1; -22:54:58.5; Heliocentric; Optical; 718.9; N;
GALEXMSCJ09443; Group20; Equatorial; J2000; 09:44:35.1; +71:28:57.7; Heliocentric; Optical; -38.0; N;
IC0559; Group04; Equatorial; J2000; 09:44:43.9; +09:36:54.0; Heliocentric; Optical; 538.1; N;
SDSSJ094515.30; Group20; Equatorial; J2000; 09:45:15.3; +69:23:25.9; Heliocentric; Optical; 571.1; N;
SDSSJ094805.89; Group04; Equatorial; J2000; 09:48:05.9; +07:07:43.7; Heliocentric; Optical; 523.2; N;
UGC05272; Group04; Equatorial; J2000; 09:50:22.4; +31:29:16.0; Heliocentric; Optical; 512.9; N;
NGC3037; Group04; Equatorial; J2000; 09:51:24.2; -27:00:39.8; Heliocentric; Optical; 887.1; N;
LSBCD709-09; Group04; Equatorial; J2000; 09:52:58.8; +08:01:44.4; Heliocentric; Optical; 923.5; N;
WISEAJ095316.5; Group04; Equatorial; J2000; 09:53:16.5; +00:34:55.3; Heliocentric; Optical; 932.0; N;
WISEAJ095326.2; Group20; Equatorial; J2000; 09:53:26.3; +69:31:17.6; Heliocentric; Optical; 92.9; N;
NGC3056; Group04; Equatorial; J2000; 09:54:32.9; -28:17:53.6; Heliocentric; Optical; 973.1; N;
WISEAJ095510.5; Group04; Equatorial; J2000; 09:55:10.5; -06:16:10.8; Heliocentric; Optical; 790.9; N;
NGC3027; Group20; Equatorial; J2000; 09:55:40.3; +72:12:13.4; Heliocentric; Optical; 1060.1; N;
UGC05332; Group04; Equatorial; J2000; 09:55:48.3; +16:24:49.7; Heliocentric; Optical; 805.2; N;
WISEAJ095633.2; Group04; Equatorial; J2000; 09:56:33.3; +27:16:52.6; Heliocentric; Optical; 1074.0; N;
WISEAJ095637.5; Group04; Equatorial; J2000; 09:56:37.6; -09:29:10.0; Heliocentric; Optical; 602.0; N;
UGC05340; Group04; Equatorial; J2000; 09:56:45.7; +28:49:35.0; Heliocentric; Optical; 503.1; N;
WISEAJ095708.8; Group04; Equatorial; J2000; 09:57:08.9; -09:15:48.7; Heliocentric; Optical; 542.0; N;
HolmbergIX; Group20; Equatorial; J2000; 09:57:32.0; +69:02:45.5; Heliocentric; Optical; 50.0; N;
UGC05348; Group14; Equatorial; J2000; 09:58:00.9; +47:19:28.4; Heliocentric; Optical; 489.5; N;
GALEXMSCJ09582; Group04; Equatorial; J2000; 09:58:21.3; +03:11:21.9; Heliocentric; Optical; 70.0; N;
SDSSJ095824.50; Group04; Equatorial; J2000; 09:58:24.5; -00:37:33.1; Heliocentric; Optical; 892.6; N;
ESO435-G016; Group04; Equatorial; J2000; 09:58:46.2; -28:37:18.6; Heliocentric; Optical; 980.0; N;
KUG0945+670; Group20; Equatorial; J2000; 09:58:48.8; +66:50:55.1; Heliocentric; Optical; 89.6; N;
GALEXASCJ09591; Group04; Equatorial; J2000; 09:59:10.3; +36:02:22.0; Heliocentric; Optical; 550.0; N;
WISEAJ095918.7; Group14; Equatorial; J2000; 09:59:18.7; +47:36:58.8; Heliocentric; Optical; 1099.6; N;
ESO435-IG020; Group04; Equatorial; J2000; 09:59:21.2; -28:08:01.4; Heliocentric; Optical; 971.0; N;
SextansB; Group04; Equatorial; J2000; 10:00:00.1; +05:19:56.0; Heliocentric; Optical; 301.0; N;
WISEAJ100013.7; Group04; Equatorial; J2000; 10:00:13.8; -03:08:30.0; Heliocentric; Optical; 779.0; N;
WISEAJ100025.4; Group14; Equatorial; J2000; 10:00:25.5; +50:22:45.1; Heliocentric; Optical; 538.1; N;
